Gene	Direction
Mat2a	All_7W
Srrm2	All_7W
Prrt2	All_7W
Tkfc	All_7W
Galnt15	All_7W
Slc32a1	All_7W
Dgkb	All_7W
Apcdd1	All_7W
Ccdc84	All_7W
Pcolce	All_7W
Gask1b	All_7W
Cbfa2t3	All_7W
Tle6	All_7W
Tmem132d	All_7W
Hecw2	All_7W
Shkbp1	All_7W
Kcnab1	All_7W
Dusp11	All_7W
Coch	All_7W
Rimbp2	All_7W
Galnt9	All_7W
Slc4a4	All_7W
Zfp57	All_7W
Lmo7	All_7W
Tcea2	All_7W
Akap8l	All_7W
Palmd	All_7W
Zfp804a	All_7W
Spns2	All_7W
Gsn	All_7W
Fam20a	All_7W
Celsr3	All_7W
Hspa1a	All_7W
Srgap1	All_7W
Mme	All_7W
Gnb4	All_7W
Car15	All_7W
Pmp22	All_7W
1700109H08Rik	All_7W
P3h3	All_7W
Kcnk9	All_7W
Tjap1	All_7W
Nid1	All_7W
Zgpat	All_7W
Adap2	All_7W
Cdc7	All_7W
Phf1	All_7W
Phf21b	All_7W
Zdhhc22	All_7W
Hspa5	All_7W
Snrnp70	All_7W
Ctxn3	All_7W
Ntn5	All_7W
BC030500	All_7W
Col1a2	All_7W
Il17d	All_7W
Zcchc7	All_7W
Srsf7	All_7W
Arhgap25	All_7W
Igfn1	All_7W
Rbm45	All_7W
Glt8d2	All_7W
Rcn3	All_7W
Gadd45b	All_7W
Sparc	All_7W
Cfap65	All_7W
Slc38a6	All_7W
E430018J23Rik	All_7W
Nxf1	All_7W
Gm38394	All_7W
Synpr	All_7W
Itga8	All_7W
Gm20219	All_7W
Rbm33	All_7W
Ankrd10	All_7W
Hjurp	All_7W
Sfswap	All_7W
Tnfaip6	All_7W
Sox4	All_7W
Anks3	All_7W
Tmc4	All_7W
Ddx17	All_7W
Rapgef3	All_7W
Cep95	All_7W
Fam78a	All_7W
Zc3h11a	All_7W
Cntnap3	All_7W
Col4a1	All_7W
Slc6a20a	All_7W
Astn2	All_7W
Srsf11	All_7W
Fbxl12	All_7W
Zfp583	All_7W
Slf2	All_7W
Emx1	All_7W
Dnajb5	All_7W
Znrd1as	All_7W
Acat3	All_7W
Arntl2	All_7W
Cd68	All_7W
Shb	All_7W
Mtcp1	All_7W
Serpinf1	All_7W
Sirt4	All_7W
Arglu1	All_7W
Tmem86b	All_7W
Ovol2	All_7W
Fam43b	All_7W
Srek1	All_7W
Ackr3	All_7W
Pdlim2	All_7W
Id3	All_7W
Acin1	All_7W
Snrnp48	All_7W
Tlnrd1	All_7W
Nrde2	All_7W
Pdp2	All_7W
Dbp	All_7W
Atxn2l	All_7W
Ptpn6	All_7W
Pak7	All_7W
Neurod2	All_7W
Adamts16	All_7W
Car7	All_7W
Fbll1	All_7W
Akap9	All_7W
Gimap6	All_7W
Ttl	All_7W
Slc9a9	All_7W
Helq	All_7W
P4ha1	All_7W
Zranb2	All_7W
Tspoap1	All_7W
Htr1a	All_7W
Zscan26	All_7W
Klf6	All_7W
Erich3	All_7W
Cdc37l1	All_7W
Numbl	All_7W
Chordc1	All_7W
Col8a2	All_7W
Ier3	All_7W
Tinagl1	All_7W
Myo9b	All_7W
Map4k2	All_7W
Sgsm1	All_7W
