Gene	Direction
Hrh1	TETA_All
Tacr1	TETA_All
Ypel4	TETA_All
Zfp503	TETA_All
Col4a2	TETA_All
Metrnl	TETA_All
Acrbp	TETA_All
Zfp276	TETA_All
Vwa5b2	TETA_All
Col1a1	TETA_All
Oprk1	TETA_All
Smpdl3b	TETA_All
Tia1	TETA_All
Lyz2	TETA_All
Nr2f1	TETA_All
Aldh1b1	TETA_All
Atp2a3	TETA_All
Tmem40	TETA_All
Rgl2	TETA_All
Dot1l	TETA_All
Itga5	TETA_All
Tnip2	TETA_All
Slc26a2	TETA_All
Mat2a	TETA_All
Srrm2	TETA_All
Prrt2	TETA_All
Tkfc	TETA_All
Galnt15	TETA_All
Slc32a1	TETA_All
Dgkb	TETA_All
Apcdd1	TETA_All
Ccdc84	TETA_All
Pcolce	TETA_All
Gask1b	TETA_All
Cbfa2t3	TETA_All
Tle6	TETA_All
Tmem132d	TETA_All
Hecw2	TETA_All
Shkbp1	TETA_All
Kcnab1	TETA_All
Dusp11	TETA_All
Coch	TETA_All
Rimbp2	TETA_All
Galnt9	TETA_All
Slc4a4	TETA_All
Zfp57	TETA_All
Lmo7	TETA_All
Tcea2	TETA_All
Akap8l	TETA_All
Palmd	TETA_All
Zfp804a	TETA_All
Spns2	TETA_All
Gsn	TETA_All
Fam20a	TETA_All
Celsr3	TETA_All
Hspa1a	TETA_All
Srgap1	TETA_All
Mme	TETA_All
Gnb4	TETA_All
Car15	TETA_All
Pmp22	TETA_All
1700109H08Rik	TETA_All
P3h3	TETA_All
Kcnk9	TETA_All
Tjap1	TETA_All
Nid1	TETA_All
Zgpat	TETA_All
Adap2	TETA_All
Cdc7	TETA_All
Phf1	TETA_All
Phf21b	TETA_All
Zdhhc22	TETA_All
Hspa5	TETA_All
Snrnp70	TETA_All
Ctxn3	TETA_All
Ntn5	TETA_All
BC030500	TETA_All
Col1a2	TETA_All
Il17d	TETA_All
Zcchc7	TETA_All
Srsf7	TETA_All
Arhgap25	TETA_All
Igfn1	TETA_All
Rbm45	TETA_All
Glt8d2	TETA_All
Rcn3	TETA_All
Gadd45b	TETA_All
Sparc	TETA_All
Cfap65	TETA_All
Slc38a6	TETA_All
E430018J23Rik	TETA_All
Nxf1	TETA_All
Gm38394	TETA_All
Synpr	TETA_All
Itga8	TETA_All
Gm20219	TETA_All
Rbm33	TETA_All
Ankrd10	TETA_All
Hjurp	TETA_All
Sfswap	TETA_All
Tnfaip6	TETA_All
Sox4	TETA_All
Anks3	TETA_All
Tmc4	TETA_All
Ddx17	TETA_All
Rapgef3	TETA_All
Cep95	TETA_All
Fam78a	TETA_All
Zc3h11a	TETA_All
Cntnap3	TETA_All
Col4a1	TETA_All
Slc6a20a	TETA_All
Astn2	TETA_All
Srsf11	TETA_All
Fbxl12	TETA_All
Zfp583	TETA_All
Slf2	TETA_All
Emx1	TETA_All
Dnajb5	TETA_All
Znrd1as	TETA_All
Acat3	TETA_All
Arntl2	TETA_All
Cd68	TETA_All
Shb	TETA_All
Mtcp1	TETA_All
Serpinf1	TETA_All
Sirt4	TETA_All
Arglu1	TETA_All
Tmem86b	TETA_All
Ovol2	TETA_All
Fam43b	TETA_All
Srek1	TETA_All
Ackr3	TETA_All
Pdlim2	TETA_All
Id3	TETA_All
Acin1	TETA_All
Snrnp48	TETA_All
Tlnrd1	TETA_All
Nrde2	TETA_All
Pdp2	TETA_All
Dbp	TETA_All
Atxn2l	TETA_All
Ptpn6	TETA_All
Pak7	TETA_All
Neurod2	TETA_All
Adamts16	TETA_All
Car7	TETA_All
Fbll1	TETA_All
Akap9	TETA_All
Gimap6	TETA_All
Ttl	TETA_All
Slc9a9	TETA_All
Helq	TETA_All
P4ha1	TETA_All
Zranb2	TETA_All
Tspoap1	TETA_All
Htr1a	TETA_All
Zscan26	TETA_All
Klf6	TETA_All
Erich3	TETA_All
Cdc37l1	TETA_All
Numbl	TETA_All
Chordc1	TETA_All
Col8a2	TETA_All
Ier3	TETA_All
Tinagl1	TETA_All
Myo9b	TETA_All
Map4k2	TETA_All
Sgsm1	TETA_All
Slc25a27	TETA_All
Slc31a2	TETA_All
Kmt2a	TETA_All
Ccdc96	TETA_All
Thoc1	TETA_All
Srsf6	TETA_All
Tmem151b	TETA_All
Strn	TETA_All
Eml5	TETA_All
Rrnad1	TETA_All
Slit2	TETA_All
Jade2	TETA_All
Ints10	TETA_All
Plcxd1	TETA_All
Pvr	TETA_All
Resp18	TETA_All
Hpgd	TETA_All
Dlk2	TETA_All
Sntb2	TETA_All
Rtn4rl2	TETA_All
Gfra1	TETA_All
Npc1l1	TETA_All
Srsf10	TETA_All
Smpd3	TETA_All
Nim1k	TETA_All
Fxyd5	TETA_All
Myo1b	TETA_All
Lrrc57	TETA_All
Arpp21	TETA_All
Sowahb	TETA_All
Inha	TETA_All
AI593442	TETA_All
Pcdhga6	TETA_All
Brinp3	TETA_All
Il15ra	TETA_All
Akap8	TETA_All
Phldb1	TETA_All
Rims3	TETA_All
Tpbg	TETA_All
Pde8b	TETA_All
Ddr2	TETA_All
Itgb1bp1	TETA_All
Rnf125	TETA_All
Zfp329	TETA_All
Fbxl4	TETA_All
Ccnl1	TETA_All
Mcts2	TETA_All
Mbd6	TETA_All
Hadh	TETA_All
Thsd7a	TETA_All
Prrt1	TETA_All
Taf1a	TETA_All
Zfp521	TETA_All
Gpc6	TETA_All
Fnbp1l	TETA_All
Cacna1g	TETA_All
Atat1	TETA_All
Atp6v0e	TETA_All
Sorcs2	TETA_All
Thoc2l	TETA_All
Pnn	TETA_All
Arhgef1	TETA_All
Mdn1	TETA_All
Cxxc5	TETA_All
Letm2	TETA_All
Hras	TETA_All
Dock1	TETA_All
Tmem164	TETA_All
Prep	TETA_All
Lsr	TETA_All
Ovgp1	TETA_All
Hdhd5	TETA_All
Grk3	TETA_All
Fzd4	TETA_All
Rrp15	TETA_All
Syt6	TETA_All
Dgat2	TETA_All
Gldc	TETA_All
Spred3	TETA_All
Atg16l2	TETA_All
Hdac10	TETA_All
Srrm3	TETA_All
Nap1l5	TETA_All
1110059G10Rik	TETA_All
Krit1	TETA_All
Myo16	TETA_All
Fndc10	TETA_All
Tub	TETA_All
Atp1a2	TETA_All
Selenbp1	TETA_All
Slc16a4	TETA_All
Zkscan3	TETA_All
Ptpru	TETA_All
Lbp	TETA_All
Bclaf3	TETA_All
Map2k3	TETA_All
Iqce	TETA_All
Slc25a37	TETA_All
Wnt10a	TETA_All
Lrrc61	TETA_All
Camk4	TETA_All
Nkiras2	TETA_All
Pnpt1	TETA_All
Slc9a2	TETA_All
Eps8l2	TETA_All
Anpep	TETA_All
Tet3	TETA_All
Enc1	TETA_All
Gmnn	TETA_All
Polr3gl	TETA_All
Arnt	TETA_All
Taf1c	TETA_All
Syt9	TETA_All
Arhgap10	TETA_All
C1qtnf1	TETA_All
Ccdc82	TETA_All
Rars2	TETA_All
Mdm4	TETA_All
Mbip	TETA_All
Cdh6	TETA_All
Ascc2	TETA_All
Nxn	TETA_All
Pld5	TETA_All
Foxp1	TETA_All
Dzip1	TETA_All
Lrch3	TETA_All
Wnt10b	TETA_All
Phka2	TETA_All
Flt3	TETA_All
Kcnd2	TETA_All
Tenm3	TETA_All
Cep70	TETA_All
Gm12258	TETA_All
Lgi2	TETA_All
Atxn7	TETA_All
Dimt1	TETA_All
Plekhg5	TETA_All
Trmt1	TETA_All
Col19a1	TETA_All
Emilin1	TETA_All
Slc15a2	TETA_All
Gfod1	TETA_All
Cpsf6	TETA_All
Ldb2	TETA_All
Gnal	TETA_All
Sp9	TETA_All
Pdzd7	TETA_All
Ccnt2	TETA_All
Jmjd6	TETA_All
Czib	TETA_All
B3gat2	TETA_All
Dnajb1	TETA_All
Gprin3	TETA_All
Dpf1	TETA_All
Tmem145	TETA_All
Ptpn2	TETA_All
Snx18	TETA_All
Brd9	TETA_All
Lama3	TETA_All
Ydjc	TETA_All
Camk1g	TETA_All
Brinp1	TETA_All
Ddx39b	TETA_All
Ccdc39	TETA_All
Uaca	TETA_All
Epha10	TETA_All
Bace2	TETA_All
Tmem198	TETA_All
Jade3	TETA_All
Skp2	TETA_All
Negr1	TETA_All
Mical2	TETA_All
Castor2	TETA_All
Ptrhd1	TETA_All
Zfp961	TETA_All
Ano3	TETA_All
Mettl3	TETA_All
Ino80c	TETA_All
Abca7	TETA_All
Ltbp4	TETA_All
Slc25a42	TETA_All
Mfsd3	TETA_All
Nav3	TETA_All
Hook1	TETA_All
Ntng2	TETA_All
Stk38	TETA_All
Mrgbp	TETA_All
Trim39	TETA_All
Map7	TETA_All
Arid3b	TETA_All
Amigo2	TETA_All
Uggt2	TETA_All
Acsf2	TETA_All
Srrt	TETA_All
Stard9	TETA_All
Mycbp	TETA_All
Cfap100	TETA_All
9330159F19Rik	TETA_All
Gm10033	TETA_All
Marchf9	TETA_All
Adam23	TETA_All
Crebzf	TETA_All
Camkk1	TETA_All
Itpr2	TETA_All
Hectd2	TETA_All
Kcnk2	TETA_All
Kcnj4	TETA_All
Zfp874b	TETA_All
Tmem67	TETA_All
Zmym6	TETA_All
Rassf5	TETA_All
Ogt	TETA_All
Kcnd3	TETA_All
Zdhhc20	TETA_All
Arhgap19	TETA_All
Pck2	TETA_All
Ago3	TETA_All
Selenon	TETA_All
Tarbp1	TETA_All
Ccdc130	TETA_All
Slc22a8	TETA_All
Diaph2	TETA_All
Lingo3	TETA_All
Med20	TETA_All
Frmd6	TETA_All
Grasp	TETA_All
Abat	TETA_All
Mcm6	TETA_All
Zfp182	TETA_All
Nlgn1	TETA_All
Dap	TETA_All
Rab40b	TETA_All
Helz2	TETA_All
Zbtb34	TETA_All
Smg1	TETA_All
Mafb	TETA_All
Vsnl1	TETA_All
Fxyd7	TETA_All
Tmem132b	TETA_All
Tln2	TETA_All
Arhgap31	TETA_All
Btaf1	TETA_All
Prpf40b	TETA_All
Mmp15	TETA_All
Apc	TETA_All
Dkk3	TETA_All
Aco1	TETA_All
Lpl	TETA_All
Ptprf	TETA_All
Meis2	TETA_All
Hbegf	TETA_All
Ptpn1	TETA_All
Kcnc2	TETA_All
Gata2	TETA_All
Smoc1	TETA_All
Tedc2	TETA_All
Cdk9	TETA_All
Plekhm1	TETA_All
Man1a	TETA_All
D130040H23Rik	TETA_All
Szt2	TETA_All
Gpr37l1	TETA_All
Polr3h	TETA_All
Cadps2	TETA_All
Zscan20	TETA_All
Zup1	TETA_All
Ptpro	TETA_All
Fam43a	TETA_All
Asap2	TETA_All
Dnase2a	TETA_All
Smyd4	TETA_All
Ttc30b	TETA_All
Itga7	TETA_All
Pcdh1	TETA_All
Adgra1	TETA_All
Podn	TETA_All
Rufy2	TETA_All
Gpr158	TETA_All
Rere	TETA_All
Grk5	TETA_All
Cyp2s1	TETA_All
Axl	TETA_All
Srrm1	TETA_All
Tmem178	TETA_All
Zfp768	TETA_All
Nit2	TETA_All
Gm49396	TETA_All
Sardh	TETA_All
Bin1	TETA_All
Rasl11b	TETA_All
Wdr90	TETA_All
Zic1	TETA_All
Ptgs2	TETA_All
Shd	TETA_All
Rnf207	TETA_All
Camk1	TETA_All
Notch2	TETA_All
Slc25a29	TETA_All
Gga3	TETA_All
Peli2	TETA_All
Adamts17	TETA_All
S1pr3	TETA_All
Map3k3	TETA_All
Mettl7a1	TETA_All
Tmem42	TETA_All
Zmynd8	TETA_All
Pltp	TETA_All
Mtmr12	TETA_All
Ebag9	TETA_All
Igf1r	TETA_All
Fam136a	TETA_All
Prpf4b	TETA_All
Taz	TETA_All
Rbm28	TETA_All
Coro1a	TETA_All
Trpm3	TETA_All
Taf4	TETA_All
Akap13	TETA_All
Dhdh	TETA_All
Mtf2	TETA_All
Flvcr1	TETA_All
Cfap69	TETA_All
5031439G07Rik	TETA_All
Grm4	TETA_All
Isoc1	TETA_All
Ints13	TETA_All
Slc1a2	TETA_All
Frmpd4	TETA_All
Fam129b	TETA_All
Pou2f2	TETA_All
Taf1d	TETA_All
Garem1	TETA_All
Acsbg1	TETA_All
Podxl	TETA_All
Arid5a	TETA_All
Arhgap32	TETA_All
Synpo	TETA_All
Etv5	TETA_All
Myadm	TETA_All
Prr13	TETA_All
Klhl23	TETA_All
Furin	TETA_All
Nfix	TETA_All
Myo1e	TETA_All
L3mbtl2	TETA_All
Peg3	TETA_All
Wnt4	TETA_All
Lage3	TETA_All
Dynlt1a	TETA_All
Tmem176b	TETA_All
Trim9	TETA_All
Ndst3	TETA_All
Mterf3	TETA_All
Sephs2	TETA_All
B3gat1	TETA_All
Cplane1	TETA_All
Ppm1l	TETA_All
Cdc25b	TETA_All
Cspp1	TETA_All
Ccl27a	TETA_All
Rrp12	TETA_All
Tm6sf1	TETA_All
Mtarc2	TETA_All
Tnfrsf21	TETA_All
Itga9	TETA_All
Mrc1	TETA_All
Lamb1	TETA_All
Myl9	TETA_All
Rrbp1	TETA_All
Tecr	TETA_All
Arhgef26	TETA_All
Sec61a2	TETA_All
Sesn2	TETA_All
Cbx7	TETA_All
Acsl1	TETA_All
Ncoa3	TETA_All
Tfip11	TETA_All
Ccdc141	TETA_All
Pcdh15	TETA_All
Ccdc8	TETA_All
Slc15a4	TETA_All
Myef2	TETA_All
Prpf38b	TETA_All
Sfxn3	TETA_All
Plekhg2	TETA_All
Cstf2	TETA_All
Bmpr1a	TETA_All
Ccdc136	TETA_All
Npl	TETA_All
Ppp1r9a	TETA_All
Dtx4	TETA_All
Ppp2r1b	TETA_All
Ppp1r37	TETA_All
