Gene	Direction
FN1	All_7W
FN3KRP	All_7W
FNBP1	All_7W
FNBP1L	All_7W
FNDC10	All_7W
FOSB	All_7W
FOSL2	All_7W
FOXO1	All_7W
FOXP1	All_7W
FRMD6	All_7W
FRMPD4	All_7W
FURIN	All_7W
FXYD7	All_7W
FZD4	All_7W
GAD2	All_7W
GADD45A	All_7W
GADD45B	All_7W
GALK2	All_7W
GALNT15	All_7W
GALNT9	All_7W
GAREM1	All_7W
GASK1B	All_7W
GATA2	All_7W
GFOD1	All_7W
GFRA1	All_7W
GGA3	All_7W
GIMAP6	All_7W
GJB2	All_7W
GLDC	All_7W
GLT8D2	All_7W
SMIM32	All_7W
U2AF1L4	All_7W
GMNN	All_7W
GNAL	All_7W
GNB4	All_7W
GNG7	All_7W
GOLPH3L	All_7W
GPC6	All_7W
GPR158	All_7W
GPR37L1	All_7W
GPR52	All_7W
GPR6	All_7W
GPR68	All_7W
GPR88	All_7W
GPRIN3	All_7W
GRK3	All_7W
GRK5	All_7W
GRM4	All_7W
GSE1	All_7W
GSN	All_7W
HADH	All_7W
HAPLN2	All_7W
HBEGF	All_7W
HDAC10	All_7W
HDAC7	All_7W
HDHD5	All_7W
HECTD2	All_7W
HECW2	All_7W
HELQ	All_7W
HELZ2	All_7W
HERPUD1	All_7W
HES1	All_7W
HES5	All_7W
HJURP	All_7W
HMGB3	All_7W
HNRNPH1	All_7W
HOMER3	All_7W
HOOK1	All_7W
HPCA	All_7W
HPGD	All_7W
HRAS	All_7W
HRH1	All_7W
HS6ST3	All_7W
HSF4	All_7W
HSPA1A	All_7W
HSPA1B	All_7W
HSPA1B	All_7W
HSPA1A	All_7W
HSPA5	All_7W
HTR1A	All_7W
HTR1B	All_7W
HTR2C	All_7W
ID3	All_7W
IDO1	All_7W
IER3	All_7W
IER5	All_7W
IER5L	All_7W
IGF1R	All_7W
IGFN1	All_7W
IGSF9B	All_7W
IL15RA	All_7W
IL17D	All_7W
IL33	All_7W
IMP4	All_7W
INHA	All_7W
INO80C	All_7W
INO80D	All_7W
INTS10	All_7W
INTS13	All_7W
INTS2	All_7W
INTS6L	All_7W
IPCEF1	All_7W
IRS2	All_7W
ISLR	All_7W
ISOC1	All_7W
ITGA5	All_7W
ITGA7	All_7W
ITGA8	All_7W
ITGA9	All_7W
ITGB1BP1	All_7W
ITGBL1	All_7W
ITIH2	All_7W
ITPR2	All_7W
JADE2	All_7W
JADE3	All_7W
JMJD6	All_7W
KCNA4	All_7W
KCNA5	All_7W
KCNAB1	All_7W
KCNC2	All_7W
KCND2	All_7W
KCND3	All_7W
KCNE5	All_7W
KCNJ2	All_7W
KCNJ4	All_7W
KCNK2	All_7W
KCNK9	All_7W
KLF2	All_7W
KLF6	All_7W
KLHDC9	All_7W
KLHL1	All_7W
KLHL13	All_7W
KLHL2	All_7W
KLHL23	All_7W
KMT2A	All_7W
KRIT1	All_7W
KRT10	All_7W
KRT9	All_7W
L3MBTL1	All_7W
L3MBTL2	All_7W
LAGE3	All_7W
LAMA3	All_7W
LAMB1	All_7W
LARP1B	All_7W
LBP	All_7W
LDB2	All_7W
LENG8	All_7W
LETM2	All_7W
LGI2	All_7W
LINGO3	All_7W
LMO2	All_7W
LMO3	All_7W
LMO7	All_7W
LPL	All_7W
LRCH3	All_7W
LRRC10B	All_7W
LRRC45	All_7W
LRRC57	All_7W
LRRC61	All_7W
LRRFIP1	All_7W
LSR	All_7W
LTBP4	All_7W
LTK	All_7W
LUC7L3	All_7W
MAFB	All_7W
MAN1A1	All_7W
MAP1A	All_7W
MAP2K3	All_7W
MAP3K2	All_7W
MAP3K3	All_7W
MAP3K6	All_7W
MAP4K2	All_7W
MAP7	All_7W
MAP9	All_7W
MAPK11	All_7W
MARCHF9	All_7W
MAT2A	All_7W
MBD6	All_7W
MBIP	All_7W
MCM6	All_7W
MCRS1	All_7W
MCTP1	All_7W
MDM4	All_7W
MDN1	All_7W
MED20	All_7W
MEIS2	All_7W
METRNL	All_7W
METTL3	All_7W
METTL7A	All_7W
MEX3B	All_7W
MFSD3	All_7W
MGP	All_7W
MICAL2	All_7W
MME	All_7W
MMP15	All_7W
MPV17	All_7W
MRC1	All_7W
MRC2	All_7W
MRGBP	All_7W
MTARC2	All_7W
MTCP1	All_7W
MTERF3	All_7W
MTF2	All_7W
MTFMT	All_7W
MTHFD1L	All_7W
MTMR10	All_7W
MTMR12	All_7W
MYADM	All_7W
MYCBP	All_7W
MYEF2	All_7W
MYH3	All_7W
MYL9	All_7W
MYO16	All_7W
MYO19	All_7W
MYO1B	All_7W
MYO1E	All_7W
MYO9B	All_7W
MYSM1	All_7W
N4BP3	All_7W
NAB2	All_7W
NAP1L5	All_7W
NAV2	All_7W
NAV3	All_7W
NBEA	All_7W
NBEAL1	All_7W
NCOA3	All_7W
NDST3	All_7W
NECAB2	All_7W
NECTIN1	All_7W
NEGR1	All_7W
NEUROD2	All_7W
NEXN	All_7W
NFIX	All_7W
NFKBIA	All_7W
NID1	All_7W
NIM1K	All_7W
NIT2	All_7W
NKIRAS2	All_7W
NKTR	All_7W
NLGN1	All_7W
NLN	All_7W
NME7	All_7W
NOSTRIN	All_7W
NOTCH2	All_7W
NPC1L1	All_7W
NPL	All_7W
NPTX1	All_7W
NR2F1	All_7W
NR4A2	All_7W
NR4A3	All_7W
NRBP2	All_7W
NRDE2	All_7W
NTN5	All_7W
NTNG2	All_7W
NUMBL	All_7W
NVL	All_7W
NXF1	All_7W
NXN	All_7W
OGDH	All_7W
OGT	All_7W
OMD	All_7W
OMG	All_7W
OPRK1	All_7W
OTOF	All_7W
OTUB2	All_7W
OVGP1	All_7W
OVOL2	All_7W
P2RY13	All_7W
P3H3	All_7W
P4HA1	All_7W
PALMD	All_7W
PARP6	All_7W
PAXBP1	All_7W
PBX3	All_7W
PCDH1	All_7W
PCDH15	All_7W
PCDH20	All_7W
PCDHGA6	All_7W
PCGF6	All_7W
PCK2	All_7W
PCOLCE	All_7W
PCP4L1	All_7W
PCSK9	All_7W
PC	All_7W
PDE10A	All_7W
PDE1B	All_7W
PDE7B	All_7W
PDE8B	All_7W
PDGFB	All_7W
PDLIM2	All_7W
PDP2	All_7W
PDYN	All_7W
PDZD7	All_7W
PEG3	All_7W
PELI2	All_7W
PENK	All_7W
PGLYRP1	All_7W
PHACTR1	All_7W
PHF1	All_7W
PHF20L1	All_7W
PHF21B	All_7W
PHKA2	All_7W
PHLDB1	All_7W
PIM2	All_7W
PLCXD1	All_7W
PLD5	All_7W
PLEKHA6	All_7W
PLEKHG2	All_7W
PLEKHG5	All_7W
PLEKHM1	All_7W
PLEKHO2	All_7W
PLPBP	All_7W
PLS1	All_7W
PLSCR3	All_7W
PLTP	All_7W
PLXNA1	All_7W
PMP22	All_7W
PNISR	All_7W
PNN	All_7W
PNPLA6	All_7W
PNPT1	All_7W
PODN	All_7W
PODXL	All_7W
POLR3H	All_7W
POT1	All_7W
POT1	All_7W
POU2F2	All_7W
POU3F4	All_7W
PPFIA4	All_7W
PPIG	All_7W
PPM1L	All_7W
PPP1R1B	All_7W
PPP1R37	All_7W
PPP1R9A	All_7W
PPP2R1B	All_7W
PRADC1	All_7W
PRDM4	All_7W
PREP	All_7W
PRG4	All_7W
PRIMA1	All_7W
PRKCH	All_7W
PRKD2	All_7W
PRPF38B	All_7W
PRPF39	All_7W
PRPF40B	All_7W
PRPF4B	All_7W
PRRT1	All_7W
PRRT2	All_7W
PTGS2	All_7W
PTPN1	All_7W
PTPN2	All_7W
PTPN6	All_7W
PTPRF	All_7W
PTPRO	All_7W
PTPRU	All_7W
PTRHD1	All_7W
PVR	All_7W
PXDN	All_7W
R3HDM1	All_7W
R3HDM2	All_7W
RAB40B	All_7W
RALGPS1	All_7W
RANBP9	All_7W
RAPGEF3	All_7W
RARA	All_7W
RARB	All_7W
RARS2	All_7W
RASD1	All_7W
RASD2	All_7W
RASGEF1B	All_7W
RASGRP2	All_7W
RASL10A	All_7W
RASL11B	All_7W
RASSF4	All_7W
RASSF5	All_7W
RBM12B	All_7W
RBM28	All_7W
RBM33	All_7W
RBM45	All_7W
RBP1	All_7W
RCN3	All_7W
REM2	All_7W
RERE	All_7W
RESP18	All_7W
RGL2	All_7W
RGS9	All_7W
RIMBP2	All_7W
RIMS3	All_7W
RNF125	All_7W
RNF207	All_7W
RNPC3	All_7W
ROBO2	All_7W
ROBO3	All_7W
RPS6KA2	All_7W
RRAGD	All_7W
RRBP1	All_7W
METTL25B	All_7W
RRP12	All_7W
RRP15	All_7W
RSKR	All_7W
RSRP1	All_7W
RTN4RL2	All_7W
RUFY2	All_7W
RXRG	All_7W
RYR1	All_7W
S1PR3	All_7W
SARDH	All_7W
SCCPDH	All_7W
SCN4B	All_7W
SEC14L5	All_7W
SEC61A2	All_7W
SELENBP1	All_7W
SELENON	All_7W
SEMA4A	All_7W
SEPHS2	All_7W
SEPTIN9	All_7W
SERAC1	All_7W
SERINC2	All_7W
SERPINA9	All_7W
SERPINF1	All_7W
SERTM1	All_7W
SESN2	All_7W
SFPQ	All_7W
SFSWAP	All_7W
SFXN3	All_7W
SFXN4	All_7W
SGK1	All_7W
SGSM1	All_7W
SH3BGRL2	All_7W
SH3RF2	All_7W
SHB	All_7W
SHD	All_7W
SHKBP1	All_7W
SIRT4	All_7W
SIX3	All_7W
SKP2	All_7W
SLC13A3	All_7W
SLC15A2	All_7W
SLC15A4	All_7W
SLC16A4	All_7W
SLC19A3	All_7W
SLC1A2	All_7W
SLC22A8	All_7W
SLC25A27	All_7W
SLC25A29	All_7W
SLC25A37	All_7W
SLC25A42	All_7W
SLC26A2	All_7W
SLC27A3	All_7W
SLC2A1	All_7W
SLC31A2	All_7W
SLC32A1	All_7W
SLC35B2	All_7W
SLC35D3	All_7W
SLC38A6	All_7W
SLC39A2	All_7W
SLC47A1	All_7W
SLC4A4	All_7W
SLC5A7	All_7W
SLC6A13	All_7W
SLC6A20	All_7W
SLC9A2	All_7W
SLC9A5	All_7W
SLC9A9	All_7W
SLF2	All_7W
SLIT2	All_7W
SMARCD3	All_7W
SMG1	All_7W
SMIM8	All_7W
SMOC1	All_7W
SMPD3	All_7W
SMPD4	All_7W
SMPDL3B	All_7W
SMYD4	All_7W
SNRNP48	All_7W
SNRNP70	All_7W
SNTB2	All_7W
SNX18	All_7W
SORCS1	All_7W
SORCS2	All_7W
SOWAHB	All_7W
SOX4	All_7W
SP9	All_7W
SPACA6	All_7W
SPAG5	All_7W
SPARC	All_7W
SPNS2	All_7W
SPOCK3	All_7W
SPRED3	All_7W
SRGAP1	All_7W
SRRM1	All_7W
SRRM2	All_7W
SRRM3	All_7W
SRRT	All_7W
SRSF1	All_7W
SRSF10	All_7W
SRSF11	All_7W
SRSF3	All_7W
SRSF6	All_7W
SRSF7	All_7W
SRSF9	All_7W
SSBP3	All_7W
SSH3	All_7W
STK32A	All_7W
STK38	All_7W
STRA6	All_7W
STRIP2	All_7W
STRN	All_7W
SUMO3	All_7W
SUPT20H	All_7W
SV2C	All_7W
SYNDIG1L	All_7W
SYNE4	All_7W
SYNPO	All_7W
SYNPR	All_7W
SYNRG	All_7W
SYT13	All_7W
SYT6	All_7W
SYT9	All_7W
SZT2	All_7W
TAC1	All_7W
TACR1	All_7W
TAF1A	All_7W
TAF1C	All_7W
TAF1D	All_7W
TAF4	All_7W
TARBP1	All_7W
TATDN3	All_7W
TAFAZZIN	All_7W
TBC1D16	All_7W
TBC1D19	All_7W
TBC1D2	All_7W
TBC1D8	All_7W
TCEA2	All_7W
TCEAL3	All_7W
TCEAL6	All_7W
TCEAL5	All_7W
TECR	All_7W
TEDC2	All_7W
TEKT1	All_7W
TENM3	All_7W
TET3	All_7W
TFIP11	All_7W
TGFA	All_7W
THBD	All_7W
THOC1	All_7W
THOC2	All_7W
THSD7A	All_7W
TIA1	All_7W
TIAL1	All_7W
TINAGL1	All_7W
TIPARP	All_7W
TIPIN	All_7W
TJAP1	All_7W
TKFC	All_7W
TLE2	All_7W
TLE6	All_7W
TLN2	All_7W
TLNRD1	All_7W
TM6SF1	All_7W
TM6SF2	All_7W
TMC4	All_7W
TMEM132B	All_7W
TMEM132D	All_7W
TMEM145	All_7W
TMEM151B	All_7W
TMEM164	All_7W
TMEM176B	All_7W
TMEM178A	All_7W
TMEM198	All_7W
TMEM40	All_7W
TMEM42	All_7W
TMEM67	All_7W
TMEM86B	All_7W
TNFAIP6	All_7W
TNFRSF21	All_7W
TNFRSF25	All_7W
TNIP2	All_7W
TNNC1	All_7W
TOMM70	All_7W
TPBG	All_7W
TPT1	All_7W
TRA2A	All_7W
TRANK1	All_7W
TRIM39	All_7W
TRIM9	All_7W
TRMT1	All_7W
TP53INP1	All_7W
TRPM3	All_7W
TSHZ1	All_7W
TSPOAP1	All_7W
TSR3	All_7W
TTC14	All_7W
TTC30A	All_7W
TTC30B	All_7W
TTL	All_7W
TUB	All_7W
UACA	All_7W
UBAP1L	All_7W
UBE2B	All_7W
UBN2	All_7W
UBR3	All_7W
UBXN11	All_7W
UGGT2	All_7W
UNC13C	All_7W
UTP14C	All_7W
UTP14A	All_7W
VANGL2	All_7W
VASN	All_7W
VSIG2	All_7W
VSNL1	All_7W
VWA5B2	All_7W
WDR17	All_7W
WDR90	All_7W
WIPF2	All_7W
WNT10A	All_7W
WNT10B	All_7W
WNT4	All_7W
WSB1	All_7W
WWC2	All_7W
XPNPEP1	All_7W
YDJC	All_7W
YEATS2	All_7W
YPEL4	All_7W
ZBTB34	All_7W
ZC3H11A	All_7W
ZC3H11B	All_7W
ZCCHC7	All_7W
ZDHHC20	All_7W
ZDHHC22	All_7W
ZEB1	All_7W
ZEB2	All_7W
ZFC3H1	All_7W
ZNF182	All_7W
ZNF189	All_7W
ZNF276	All_7W
ZNF329	All_7W
ZNF366	All_7W
ZNF445	All_7W
ZNF503	All_7W
ZNF521	All_7W
ZFP57	All_7W
ZNF583	All_7W
ZNF692	All_7W
ZNF768	All_7W
ZNF804A	All_7W
ZNF195	All_7W
ZNF429	All_7W
ZNF101	All_7W
ZGPAT	All_7W
ZIC1	All_7W
ZKSCAN4	All_7W
ZMYM6	All_7W
ZMYND8	All_7W
ZNRF1	All_7W
ZRANB2	All_7W
ZSCAN20	All_7W
ZSCAN26	All_7W
ZUP1	All_7W
C1orf189	All_E18
C1orf53	All_E18
C6orf136	All_E18
KIAA1109	All_E18
AARS2	All_E18
ABCD4	All_E18
ABCG1	All_E18
ABHD18	All_E18
ABHD5	All_E18
ACADL	All_E18
ACER2	All_E18
ACKR2	All_E18
ACY1	All_E18
ABHD14A-ACY1	All_E18
ADAMTS1	All_E18
ADAMTS4	All_E18
ADCY4	All_E18
ADGRE5	All_E18
ADORA2A	All_E18
AGBL5	All_E18
AGPAT4	All_E18
AHDC1	All_E18
SMIM29	All_E18
AK5	All_E18
ALG11	All_E18
ANKRD35	All_E18
ANKRD44	All_E18
ANXA2	All_E18
APLN	All_E18
APLNR	All_E18
AQP11	All_E18
AQR	All_E18
ARF3	All_E18
ARHGAP18	All_E18
ARID5B	All_E18
ARMC5	All_E18
ARMCX4	All_E18
ARPP21	All_E18
ASPRV1	All_E18
ATG2B	All_E18
ATP13A3	All_E18
ATP6V0C	All_E18
AURKB	All_E18
BAHD1	All_E18
BCL6	All_E18
BCORL1	All_E18
BCS1L	All_E18
BEND5	All_E18
BMPR2	All_E18
BOC	All_E18
BRWD3	All_E18
BST2	All_E18
BUD31	All_E18
C1QL1	All_E18
CABP7	All_E18
CACNA1E	All_E18
CASKIN2	All_E18
CAVIN2	All_E18
CCDC14	All_E18
CCDC190	All_E18
CCDC39	All_E18
CENATAC	All_E18
CCDC91	All_E18
CCDC9B	All_E18
CD302	All_E18
CD93	All_E18
CDHR1	All_E18
CDK10	All_E18
CENPL	All_E18
CEP72	All_E18
CEP97	All_E18
CERS5	All_E18
CH25H	All_E18
CHCHD7	All_E18
CHD2	All_E18
CHMP1B	All_E18
CHMP6	All_E18
CLCN5	All_E18
CLEC14A	All_E18
CLPP	All_E18
COL18A1	All_E18
COL4A1	All_E18
COL4A2	All_E18
COL6A1	All_E18
COMMD6	All_E18
COQ2	All_E18
CRAMP1	All_E18
CRBN	All_E18
CREG1	All_E18
CRYL1	All_E18
CSTB	All_E18
CYP4F8	All_E18
C2orf80	All_E18
DCAF12L2	All_E18
DDIT4	All_E18
DDTL	All_E18
DDT	All_E18
DEDD2	All_E18
